hour	min	sec	msec	pressure altitude	calibrated airspeed	mach	angle of attack	roll angle	sideslip angle	left flaperon position	right flaperon position	left horizontal tail position	right horizontal tail position	left rudder position	right rudder position	sensor 1	sensor 2	sensor 3	sensor 4	sensor 5	sensor 6	sensor 7	sensor 8	sensor 9	sensor 10	sensor 11	sensor 12	sensor 13	sensor 14	sensor 15	sensor 16	sensor 17	sensor 18	sensor 19	sensor 20	sensor 21	sensor 22	sensor 23	sensor 24	sensor 25	sensor 26	sensor 27	sensor 28
16	58	40	387	8553.197030863394	999	0.7713240281276713	-4	-1	8	8	8	1	-3	-7	-1	0.29721	0.11842	0.07528	0.10537	0.17021	0.21783	0.63222	0.23452	0.2439	0.97472	0.13299	0.06781	0.25	0.02538	-0.79193	0.27743	-0.14834	3.29315	-0.56906	-0.12526	-0.29779	3.59722	-0.09429	-0.26441	0.43434	0.18519	0.91582	0.39262
16	58	40	389	8554.499283760906	992	0.7782974748613345	8	8	-7	-6	-3	-7	-4	7	6	0.28916	0.06478	0.059	-0.00405	0.20365	-0.06383	-0.06282	0.16041	0.23374	0.97776	0.14822	0.06478	-0.41599	0.52589	-0.74115	0.22541	-0.05752	3.21553	-0.11906	-0.00802	-0.03059	4.09548	-0.02854	-0.3661	0.32997	0.11111	1.01689	2.15904
16	58	40	391	8555.801536658419	1022	0.8577818236335126	7	-6	1	3	6	-7	2	6	-2	0.26068	0.02126	0.0468	-0.01925	0.06687	0.09828	-0.16109	0.15431	0.20528	0.97573	0.07005	0.04858	-0.85223	0.06294	-0.65942	0.19685	0.15431	3.79087	0.6346	0.01235	0.40892	4.81081	0.03598	0.09153	0.85522	-0.02694	-0.01347	0.94295
16	58	40	394	8557.103789555933	921	0.8561302536700501	8	7	-5	-9	0	-4	-4	-8	1	0.21053	0.02328	0.1119	0.0	0.04154	1.03333	0.09017	0.28731	0.21341	0.97371	-0.01624	0.04453	0.18522	-0.81624	-0.58449	-0.10942	0.38117	4.52146	1.12829	0.3108	0.56201	4.31919	0.08561	0.50169	0.09428	0.01684	-0.85859	-1.51515
16	58	40	396	8558.406042453445	1098	0.8393951398863744	0	9	-5	2	7	-5	0	8	-1	0.14551	0.02834	0.12818	-0.04965	0.13374	1.02424	0.06079	0.41117	0.23577	0.97371	-0.02335	-0.01424	1.29192	-0.84873	-0.52877	-0.51529	0.47212	4.56712	0.62446	0.70083	0.34043	2.55222	0.10546	0.4678	-1.02685	0.12795	-0.02357	-1.58249
16	58	40	398	8559.708295350958	1097	0.7045928846359715	4	-8	1	-6	8	1	-7	-7	-6	0.0774	0.01417	0.04985	-0.05471	0.09524	-0.08308	-0.13576	0.44873	0.20732	0.97371	0.00812	-0.01729	0.58198	-0.37259	-0.46685	-0.50733	0.28613	4.29315	-0.67904	0.66893	0.10576	1.41776	0.08933	0.14237	-0.367	0.367	1.33784	-0.48658
16	58	40	400	8561.01054824847	902	0.8196123412783091	8	-2	-4	2	9	5	3	6	-3	0.02043	-0.02834	0.02645	0.02432	-0.00811	-0.4924	-0.22898	0.38883	0.20224	0.9727	0.05381	0.07389	-0.90182	-0.28426	-0.35353	-0.14524	-0.00807	3.92329	-1.05713	0.20994	0.02921	3.01761	0.05583	0.05424	0.91246	0.83502	1.47297	-0.7349
16	58	40	402	8562.312801145983	900	0.8166348023932815	-7	-5	-6	-1	7	6	9	-7	0	-0.01796	-0.02126	0.03459	0.02229	0.06687	0.18642	-0.32725	0.25381	0.24593	0.97169	0.09036	0.06781	-1.11818	-0.46701	-0.16158	0.12342	-0.06761	3.66301	0.0811	-0.29961	-0.05711	5.51475	0.03722	0.28814	1.18792	1.03378	0.50505	-1.08418
16	58	40	404	8563.615054043496	1043	0.8333270507270603	-8	9	-8	-10	-3	0	-2	6	-8	-0.03777	0.03239	0.01221	-0.05572	0.13475	0.18136	-0.39412	0.16954	0.20528	0.97371	0.08223	-0.02848	0.32591	-0.1736	0.09105	0.25091	0.07664	3.20183	0.76638	-0.51505	-0.2213	4.34631	0.06079	0.51525	0.78788	0.47138	-0.46801	-0.02685
16	58	40	406	8564.917306941008	1080	0.7328547959975584	7	0	-10	-8	3	-8	8	5	6	-0.04892	-0.00607	0.03459	-0.08308	-0.0385	-0.82776	0.00101	0.14315	0.08943	0.97371	0.09137	-0.01526	1.28182	0.26599	0.33315	0.20501	0.17679	1.07119	0.04562	-0.21043	-0.20907	-1.01211	0.11663	0.57288	0.67677	-0.05387	-0.85185	0.75168
16	58	40	408	8566.21955983852	991	0.7879961240385132	-6	-8	-10	-2	-1	5	-7	8	-9	-0.0644	-0.09211	0.059	-0.08511	-0.15299	-0.62918	0.82472	0.15838	0.03455	0.97371	0.16447	0.05263	0.56984	-0.00508	0.47495	-0.15717	0.1819	-2.25023	-0.49439	0.21817	0.0705	-4.95932	0.16749	0.29153	0.39057	0.17845	-0.30303	0.23826
16	58	40	410	8567.521812736033	986	0.7211309112751573	1	-4	1	2	-7	-6	7	-10	0	-0.0935	-0.08401	0.03662	-0.12665	0.03647	0.44985	0.85714	0.19289	0.04573	0.9727	0.23046	0.03644	-0.34413	0.04772	0.46256	-0.40785	0.2381	-4.77534	-0.05549	0.14408	0.28806	-4.65189	0.17618	-0.32203	-0.12795	0.55556	0.77441	0.33557
16	58	40	411	8568.824065633546	974	0.8530553528874518	-9	-10	3	-6	-10	5	4	-10	9	-0.1356	-0.05263	0.00814	-0.13779	0.20061	0.308	-0.17832	0.08325	0.04675	0.97068	0.20305	0.01721	-0.69939	1.13636	0.3152	-0.21885	0.31883	-5.6998	0.40245	-0.02605	0.20446	-3.56286	0.13772	-0.77627	0.28283	0.42088	1.03716	1.12795
16	58	40	413	8570.12631853106	935	0.8086980135138218	0	-7	1	-5	-9	2	-3	-1	-4	-0.1808	-0.06275	-0.04171	-0.03546	0.04863	-0.10942	-0.58561	-0.10152	0.00915	0.97068	0.10457	0.05972	-0.89474	1.47677	0.11458	0.01836	0.08993	-6.02694	0.10644	0.12555	-0.10912	-5.0877	0.08437	-0.74237	0.73064	0.10774	0.11448	0.57383
16	58	40	415	8571.428571428572	1080	0.7951320326503734	6	-5	0	8	3	7	-8	-2	-2	-0.213	-0.07287	-0.08342	0.04965	-0.09119	0.36474	-0.21074	-0.11168	-0.01321	0.97169	0.05381	0.05061	-0.28441	0.53706	-0.04146	0.10404	-0.29971	-6.47222	-0.788	0.07821	-0.43139	-6.99881	0.06079	-0.18644	-0.08081	0.13131	-0.84512	-0.42282
16	58	40	417	8572.730824326085	1003	0.7932477546769159	-8	-10	3	7	9	-4	-6	2	5	-0.21858	-0.08097	-0.04883	-0.00811	0.05471	0.53293	-0.28774	-0.01523	0.01829	0.9727	0.10863	-0.05391	1.23232	0.03249	-0.08852	0.27641	-0.29264	-6.44496	-1.42613	-0.36474	-0.44159	-6.04145	0.1129	0.51864	-0.39731	0.15152	-1.04392	0.38255
16	58	40	419	8574.033077223598	1014	0.8392400627277037	0	8	-6	4	-3	-4	-4	3	6	-0.1969	-0.08806	0.00712	-0.09524	0.14894	-0.00405	-0.55522	0.00203	0.01524	0.97169	0.16548	-0.10172	1.93333	0.13096	-0.0235	0.42839	0.00102	-4.70228	-0.94156	-0.55613	-0.13462	-3.36902	0.26303	0.51864	0.61616	-0.01347	-0.61953	1.46801
16	58	40	421	8575.33533012111	954	0.7241163781033637	1	-10	0	3	0	-9	1	7	8	-0.16223	-0.09109	0.03052	-0.07599	-0.01013	-0.51165	0.01722	-0.03655	-0.02744	0.97068	0.11574	-0.00915	0.60121	-0.26193	0.09724	0.25499	0.09197	-2.25936	0.31629	-0.27556	0.15712	-2.05688	0.50496	-0.30847	0.94613	-0.19529	-0.08081	0.61745
16	58	40	423	8576.637583018623	1035	0.8601176046136244	-7	5	0	-5	-4	-10	-4	3	-4	-0.13932	-0.07692	0.06205	-0.03951	-0.08511	-0.44174	0.81459	-0.03756	-0.00305	0.97068	0.02132	0.05668	-1.3101	-0.6264	0.19198	-0.03482	0.05518	-1.68858	0.7309	0.02779	0.23669	-3.29081	0.78288	-0.72203	0.05051	-0.37037	0.05051	-0.39933
16	58	40	425	8577.939835916135	940	0.725475258666251	8	6	-9	5	0	-10	2	-4	-4	-0.14489	-0.03441	0.09563	-0.08916	0.03445	0.1307	0.7153	0.01929	0.03659	0.97068	-0.04975	0.01215	-1.76566	-0.30051	0.18455	-0.16911	0.16248	-2.579	-0.06962	0.36122	0.16518	-4.34784	1.00371	-0.16949	-0.50842	-0.52862	-0.13805	0.4698
16	58	40	427	8579.242088813648	1033	0.7910314877565588	1	3	-2	-4	1	0	8	2	9	-0.17523	-0.00304	0.06918	-0.09625	0.04965	0.60892	0.30496	0.02335	0.0	0.96967	-0.12081	-0.00407	-0.10729	0.10254	0.04461	-0.18901	0.28613	-1.66119	-0.47422	0.61439	0.15813	-1.73487	1.08045	0.42034	0.2963	-0.60269	-0.20539	1.34007
16	58	40	428	8580.54434171116	926	0.8388068309216552	9	-5	1	7	5	0	0	-3	-4	-0.21176	0.02935	0.00916	-0.01013	-0.03343	0.54306	0.11753	-0.03655	-0.0376	0.96866	-0.15736	0.06478	1.79495	0.04467	-0.18573	-0.04079	0.16657	2.12528	-0.0343	0.29948	0.20547	3.52604	0.97643	0.42712	0.94276	-0.78788	-0.24916	0.33893
16	58	40	430	8581.846594608673	983	0.7952450386825345	-10	-7	5	2	-4	1	7	-1	0	-0.23282	0.07085	0.01221	0.04255	0.04762	-0.01013	-0.38906	-0.07208	-0.00711	0.96764	-0.13198	0.09413	1.80606	-0.30355	-0.40183	0.29171	-0.04339	5.6733	0.31324	-0.23448	0.05439	7.12848	0.71588	0.12542	0.26936	-0.94276	-0.33333	-0.60738
16	58	40	432	8583.148847506187	972	0.8780833020473041	-4	-3	5	7	3	1	-1	6	4	-0.2291	0.0668	0.02035	0.04762	0.16717	-0.80243	-1.07071	-0.1066	0.03557	0.96764	-0.08223	0.05364	0.25405	-0.43249	-0.49533	0.31721	-0.09183	5.97808	0.45111	-0.24149	-0.22334	6.7327	0.36476	-0.21017	-0.45455	-0.77441	0.01347	-0.21812
16	58	40	434	8584.4511004037	1067	0.7118535391725415	-8	3	-4	-3	6	2	4	7	1	-0.20619	0.00405	-0.0295	0.04053	0.09017	-0.95542	-0.92401	-0.17766	0.03252	0.96663	-0.0335	0.10729	-1.28384	-0.30254	-0.4235	0.05202	-0.04844	5.18462	0.72279	0.05043	-0.24374	5.18488	-0.00868	-0.24068	-0.36364	-0.46465	0.72054	0.08054
16	58	40	436	8585.753353301212	901	0.8417100258177933	8	-2	9	-6	1	-7	1	1	-7	-0.17585	-0.01417	0.02645	-0.01317	-0.00203	0.07295	0.16717	-0.24264	0.02642	0.96663	-0.02437	0.25101	-1.54444	-0.24873	-0.22908	-0.02188	0.03066	6.1653	0.99853	0.13584	0.09468	5.59296	-0.33871	0.22034	0.14478	-0.44108	0.76094	-0.42953
16	58	40	438	8587.055606198724	923	0.851748336119173	-2	2	2	-7	2	6	-2	1	-4	-0.15046	0.07085	0.16989	-0.0689	0.05775	1.33636	0.8926	-0.23756	0.06504	0.96663	-0.0731	0.23684	-0.81984	-0.04467	0.00312	-0.0766	0.22277	6.73607	1.17897	0.18833	0.47439	6.61446	-0.58313	0.52881	0.43434	-0.75421	-0.15825	-0.8557
16	58	40	440	8588.357859096237	1065	0.7059890201877047	8	0	3	0	5	-4	6	3	-3	-0.13498	0.14069	0.15972	-0.05268	0.10233	1.50505	0.61094	-0.14213	0.07927	0.96663	-0.1198	0.06579	0.20951	0.13909	0.19507	-0.28351	0.3127	5.08959	1.26311	0.49089	0.5036	5.82054	-0.73573	0.17288	0.06061	-0.90909	-0.63636	-0.89933
16	58	40	442	8589.66011199375	949	0.7758835267828443	-6	-10	5	-3	0	4	2	-1	-1	-0.12693	0.0749	0.05799	0.01722	0.03242	0.35056	0.0537	-0.03959	0.00508	0.96663	-0.11675	0.00607	1.02121	-0.1269	0.30838	-0.2656	0.14715	2.70038	0.78767	0.81404	0.20144	3.71585	-0.83127	-0.01695	-0.55892	-0.6734	0.10438	-0.89597
16	58	40	444	8590.962364891262	935	0.8337056491324104	-1	-10	-10	-4	2	8	-1	8	6	-0.11455	0.03138	0.04476	0.11348	-0.04154	-1.28687	-0.37893	-0.03249	-0.06199	0.96663	-0.05685	0.07996	0.2996	-0.1868	0.34925	-0.03482	-0.00202	1.30169	-0.27948	0.61439	-0.03263	2.16681	-0.92308	0.43051	-0.58586	-0.25253	1.03041	-0.65101
16	58	40	447	8592.264617788775	954	0.7025200777149087	-4	3	-3	-2	-9	-9	0	-5	-6	-0.08483	0.1336	0.05493	0.18744	-0.06586	-2.18513	-0.40324	-0.06396	-0.0315	0.96562	-0.00305	0.07186	-1.22828	0.0934	0.35978	0.0102	0.01022	1.24294	-0.62657	-0.02204	-0.00714	2.90236	-1.04579	0.50847	-0.21886	0.13805	1.3277	0.16107
16	58	40	449	8593.566870686287	954	0.8443978085600126	8	-9	8	1	0	-10	1	-2	5	-0.03282	0.19433	0.00509	0.16717	-0.08713	-1.45152	0.2381	-0.06802	0.0315	0.96461	-0.03147	0.00405	-0.96154	-0.19188	0.38702	0.01734	0.07562	1.38305	0.19768	-0.3427	0.0564	4.35309	-1.18564	-0.24068	-0.38047	0.18182	1.12162	0.52349
16	58	40	451	8594.8691235838	1006	0.7969225577747463	-9	-6	7	-10	-5	3	-2	-8	-5	0.03034	0.13057	-0.04578	0.10841	-0.0304	0.96859	0.48531	-0.04975	0.04472	0.96461	-0.0731	0.03543	0.45547	-0.3533	0.45266	0.18053	0.05007	0.40678	0.50788	-0.16534	0.0	2.20032	-1.29208	-0.67458	-0.83838	0.16498	0.39731	-0.30872
16	58	40	453	8596.171376481312	1009	0.793626630232009	-9	-2	-4	-2	6	-9	-9	9	4	0.08359	0.06883	-0.03459	0.06788	0.16515	2.78199	0.08409	0.00609	0.03049	0.96461	-0.01015	0.11336	0.9666	0.00508	0.53315	0.18971	-0.02422	-1.36438	-0.32791	0.11423	-0.01632	-2.46363	-1.30569	0.31525	-0.46801	0.73064	-0.52525	-1.00337
16	58	40	455	8597.473629378826	960	0.7758796251091761	-8	0	-5	7	8	-6	6	-2	-3	0.10836	0.06781	-0.00509	0.00608	0.28774	1.56061	0.18642	0.08122	0.0315	0.96461	0.10254	0.083	1.19293	-0.20203	0.56349	-0.00597	0.07562	-3.47149	-0.73857	0.19965	0.10878	-5.00662	-1.19307	1.6532	0.37037	1.34122	-0.51178	-0.74832
16	58	40	457	8598.775882276339	940	0.7692861172592061	0	2	-3	-7	3	-4	5	6	-10	0.10588	0.12247	0.01628	-0.00709	0.154	-1.18485	0.44174	0.09036	0.01829	0.9636	0.12792	-0.0295	1.53232	-0.40406	0.47433	-0.05272	0.2238	-4.56986	-0.29361	0.07718	0.20345	-4.58095	-0.96526	1.14141	-0.05724	1.45946	0.57576	0.08725
16	58	40	459	8600.078135173851	1042	0.814808385268234	-1	-2	-2	4	3	-5	-8	-4	-7	0.09226	0.15891	0.08444	0.09929	-0.03242	-2.13657	-0.02432	0.0731	-0.02439	0.9636	0.07716	-0.04679	0.59413	0.4203	0.23842	0.0918	0.07051	-4.94429	-0.21289	-0.09119	0.09669	-4.52351	-0.66749	-0.35593	-1.10403	1.44257	1.11149	0.69799
16	58	40	461	8601.380388071364	920	0.8166557697458352	1	6	9	3	-6	-9	-9	-8	-10	0.09226	0.1164	0.13835	0.22594	-0.03445	-0.77812	-0.33029	0.14619	-0.03963	0.9636	0.05584	0.04555	-1.4697	0.90457	-0.11019	0.28355	-0.3542	-6.4495	-0.72848	-0.13828	-0.24272	-6.71126	-0.35236	-0.4339	-0.64646	1.44595	0.25253	0.53356
16	58	40	461	8602.682640968877	902	0.8782323908951122	-5	-2	-6	-1	7	-6	-9	0	3	0.1195	0.10223	0.08037	0.26444	0.04154	1.62525	-0.19959	0.24975	0.00407	0.9636	0.0934	0.10931	-2.13508	0.48528	-0.48604	0.55486	-0.63675	-8.12156	-1.21122	-0.18538	-0.55377	-8.50081	-0.07072	0.2339	0.49495	1.18581	-0.66667	0.25839
16	58	40	463	8603.984893866389	1097	0.7010754065520366	8	3	5	-7	6	4	7	4	-5	0.17214	0.15385	0.01221	0.20466	0.07396	2.95802	-0.18034	0.20609	0.05386	0.9636	0.15838	0.09109	-0.21457	0.58477	-0.79131	0.8578	-0.48034	-7.5218	-1.41092	-0.38879	-0.44159	-7.27282	0.15385	0.36271	0.09091	0.85185	-0.62626	0.55705
16	58	40	466	8605.287146763902	951	0.8436879087293715	-9	-3	-1	8	-7	-9	-2	0	3	0.23282	0.19433	0.00712	0.12462	0.11246	1.28889	0.18744	0.06802	0.05691	0.9636	0.15431	0.02429	1.23535	0.66701	-0.95973	0.92409	-0.16448	-4.60639	-0.83946	-0.50202	-0.06221	-4.30054	0.31762	0.24746	-0.86532	0.97643	-0.08418	1.32323
16	58	40	468	8606.589399661414	1094	0.704047103228951	-6	-5	-10	-4	-7	0	-7	-4	4	0.27802	0.18522	0.01933	0.1003	0.06586	-2.04148	0.71226	0.0132	0.06504	0.96259	0.09036	-0.00305	0.4585	-0.19289	-0.97892	0.53752	-0.11706	-1.91233	0.30007	-0.30362	0.10878	-2.38567	0.44293	-0.09153	0.18855	1.32432	0.23569	1.46801
16	58	40	470	8607.891652558927	942	0.7609206898450431	7	-6	7	8	0	-2	-7	1	-4	0.28916	0.13057	0.06002	0.09524	-0.08815	-3.43551	0.91388	0.02741	0.12703	0.96158	0.08934	0.05263	-0.11741	-0.86497	-0.90028	-0.02785	-0.15944	-2.44201	0.36697	-0.001	0.01813	-3.29421	0.56452	-0.49153	1.91611	1.24662	0.0404	0.27852
16	58	40	472	8609.19390545644	1046	0.8822833884475841	6	7	-5	2	3	4	3	-9	-5	0.25882	0.09413	0.09868	0.04357	-0.12158	-1.62323	0.7153	0.09746	0.13313	0.95956	0.1269	0.12955	0.38462	-0.34416	-0.80926	-0.29942	0.08686	-3.92851	-0.74058	0.30256	0.01712	-4.72284	0.70596	-0.46102	1.80201	0.80808	-0.44781	-0.38255
16	58	40	474	8610.496158353953	994	0.7652831125101364	9	6	4	-10	3	-10	-2	0	-5	0.1969	0.10223	0.0763	-0.01418	-0.00101	1.15253	-0.00811	0.19797	0.07724	0.95956	0.07817	0.13765	0.09717	0.52284	-0.77273	-0.21188	0.3873	-1.11396	-0.95474	0.41577	0.22058	-1.91791	0.86352	-0.15254	1.07718	0.38047	-0.7037	0.71141
16	58	40	476	8611.798411251466	1017	0.8355926324053715	2	-5	3	-10	-8	-3	-10	-4	-1	0.12632	0.09818	0.02442	0.01418	0.0618	2.16186	-0.67882	0.21015	0.10671	0.95956	-0.04569	0.07996	-0.75101	0.40203	-0.78697	0.00102	0.33723	3.8274	0.08009	0.08027	0.23165	4.19717	0.98635	-0.05763	1.4396	-0.00337	-0.57239	1.3771
16	58	40	478	8613.100664148978	954	0.7978426463599788	-6	-2	9	-7	0	2	-4	-10	8	0.07802	0.09211	-0.01933	0.08105	0.0	1.25859	-0.8308	0.2203	0.16362	0.95956	-0.11878	0.02024	-0.46154	-0.39086	-0.78883	0.18155	0.07664	5.68688	0.83329	-0.25452	-0.04997	7.88635	1.00248	-0.35254	1.7953	-0.45118	-0.40067	0.58389
16	58	40	480	8614.402917046491	1024	0.7660473316681086	6	-8	-7	-8	7	-2	9	-7	-7	0.0743	0.09818	-0.04476	0.05674	-0.04559	-0.20871	-0.76089	0.24873	0.12907	0.95956	-0.07817	-0.00712	0.73381	-0.51574	-0.71514	0.15912	-0.06156	4.94932	0.67413	-0.13027	-0.19581	7.07435	0.86476	-0.68814	0.92929	-0.73401	-0.27946	0.18456
16	58	40	482	8615.705169944004	1049	0.798313369836885	9	3	3	-5	-7	-10	4	-1	4	0.1195	0.05668	-0.07528	-0.06788	0.02229	-1.22626	-0.21986	0.15431	0.0874	0.95854	0.02437	0.04251	0.89271	-0.05482	-0.55787	-0.12236	0.04905	5.26154	0.39941	0.13482	0.00302	6.39824	0.58189	-0.70847	0.14141	-0.6431	0.23569	0.91275
16	58	40	483	8617.007422841516	935	0.8688497721640039	7	0	-9	-4	3	8	-5	7	3	0.19195	-0.01417	-0.10275	-0.13374	0.07801	-1.17576	0.62513	0.04365	0.11484	0.95854	0.08528	0.15385	-0.3168	-0.23147	-0.35911	-0.35314	0.2565	7.54061	0.77753	0.22332	0.29612	8.2619	0.22953	-0.48475	0.39731	-0.51852	0.63636	1.04377
16	58	40	485	8618.309675739029	1032	0.794582381147821	3	-4	6	-7	6	1	3	3	-8	0.25387	-0.06478	-0.06307	-0.04965	0.01621	0.46505	0.41033	0.08629	0.16972	0.95854	0.07817	0.2166	-0.77227	-0.50558	-0.17025	-0.26162	0.39139	8.74467	1.45471	0.34476	0.42302	8.85736	-0.09181	-0.23051	0.29293	-0.64983	0.13468	0.0604
16	58	40	487	8619.611928636541	1024	0.860142463105876	9	-5	-5	0	-1	-10	6	-9	-4	0.27059	-0.09818	-0.03357	0.04762	-0.02837	2.05159	-0.42452	0.1533	0.17378	0.95854	0.04569	0.14271	0.08806	-0.09848	-0.00988	-0.16613	0.38015	6.4347	1.6037	0.56705	0.40187	5.68478	-0.29653	0.1322	-0.34007	-0.76094	-0.59933	-0.34899
16	58	40	489	8620.914181534054	955	0.8703770181765697	9	2	8	4	3	-3	9	-3	5	0.2322	-0.1164	-0.09156	0.02432	0.05876	1.47374	0.00811	0.13807	0.10163	0.95956	0.01421	0.01113	0.58806	0.20305	0.13253	-0.36806	0.23708	3.1516	1.01272	0.62159	0.34446	1.94227	-0.34739	0.44407	0.05051	-0.49158	-0.60269	0.12081
16	58	40	491	8622.216434431566	904	0.706891468225643	-1	3	-1	9	-1	6	0	-7	-1	0.15728	-0.09818	-0.09969	-0.0385	0.13374	-0.77913	0.74772	0.05787	0.05386	0.95956	0.02538	-0.00814	0.00607	0.13503	0.28176	-0.49738	0.18496	1.81736	0.41664	0.49913	0.23165	1.56692	-0.27295	0.49831	0.39731	-0.01347	-0.16498	0.18456
16	58	40	493	8623.51868732908	972	0.791678282283531	-6	5	-3	-7	3	-1	0	-1	-1	0.07802	-0.04049	-0.02442	-0.02938	0.05775	-1.95354	0.35664	0.0203	0.05386	0.95956	0.08122	0.06984	-0.63259	0.12487	0.46256	-0.18304	0.28613	2.44226	0.55046	0.29536	0.10676	3.82093	-0.14764	0.6	-0.49832	0.19192	0.22559	-0.62081
16	58	40	495	8624.820940226593	988	0.783524682772456	-10	-1	-8	-6	-8	-7	-2	-3	5	0.02291	-0.04352	0.01933	0.03141	-0.02432	-0.87133	-0.05471	0.11777	-0.00508	0.95956	0.09746	0.10628	-0.4332	0.26904	0.68774	0.15606	0.29737	3.06484	0.75929	0.03911	0.05942	4.45816	-0.05335	0.97288	-1.03691	-0.04377	0.84848	-1.2963
16	58	40	497	8626.123193124105	1036	0.8863659579830211	-2	3	-5	-9	-1	8	-4	9	5	-0.00372	-0.1498	0.03154	0.03546	0.02533	0.53799	0.17427	0.23858	-0.0874	0.96259	0.0599	0.10223	-0.16802	0.35635	0.93372	-0.0378	0.21971	1.41921	0.2362	0.01338	0.03928	1.34278	-0.0397	1.13468	-0.41414	-0.12121	1.30405	-0.72483
16	58	40	500	8627.425446021618	1025	0.7493088989337637	0	-9	5	-2	-6	-5	4	7	5	-0.01858	-0.19636	0.0468	-0.05268	0.05876	1.14444	0.09422	0.25076	-0.08028	0.9636	0.04975	0.09514	-0.20951	0.14315	1.13459	-0.52723	0.20949	-1.67945	-0.29865	0.36328	0.03122	-2.25686	-0.11042	0.68475	-0.24579	0.27609	0.75421	-0.36242
16	58	40	502	8628.72769891913	1043	0.7302339943340322	6	-8	9	7	5	4	3	2	-4	-0.05201	-0.11235	0.07121	-0.13273	-0.01824	0.78926	-0.03749	0.12183	-0.02642	0.9636	0.04162	0.03239	0.54049	-0.19188	1.20628	-0.63812	0.23606	-4.03258	-0.08374	0.48163	0.12187	-4.14098	-0.22333	-0.00339	-1.10738	0.60269	0.04377	-1.30976
16	58	40	502	8630.029951816643	943	0.8063751480960942	-8	9	5	-2	-4	6	0	7	-6	-0.12508	-0.05263	0.07528	-0.11955	-0.0689	-0.53495	0.29179	-0.11675	-0.00915	0.9636	0.0	-0.05493	1.65455	0.03959	1.09936	-0.23874	0.22175	-5.06301	0.18349	0.11732	0.24072	-5.07419	-0.3139	-0.25085	-1.41275	0.35017	0.27946	-1.44444
16	58	40	504	8631.332204714156	1002	0.827224810523074	-2	5	9	9	2	-3	9	0	-1	-0.23529	-0.06579	0.00814	-0.1074	-0.04053	-1.23333	0.12766	-0.29848	-0.02744	0.96461	-0.02132	-0.05595	1.20707	0.39898	0.83422	0.19073	0.05518	-5.49534	-0.06659	-0.12025	0.1118	-6.10911	-0.3201	0.06102	-0.51515	-0.03367	0.75421	0.03356
16	58	40	506	8632.634457611668	1050	0.8990507897807599	3	5	-8	-4	5	-2	-8	-3	5	-0.35418	-0.05162	-0.07935	-0.1773	-0.04559	-0.76292	-0.41743	-0.26294	-0.03659	0.96461	0.00305	0.03745	-0.26316	0.20305	0.48424	0.39269	-0.23714	-6.13144	-0.48632	-0.13427	-0.29881	-7.23223	-0.19851	0.57288	0.22896	0.25926	0.55556	0.4396
16	58	40	508	8633.93671050918	1017	0.872710759401689	-7	1	-3	-5	7	9	5	-5	-10	-0.44149	-0.00304	-0.07426	-0.24924	-0.08815	-0.28065	-0.46403	-0.13503	-0.01423	0.96562	0.04467	0.09109	-0.71053	0.07411	0.13563	0.55384	-0.42887	-7.01291	-1.04801	-0.39481	-0.53031	-7.02925	0.04715	0.65424	0.15152	0.84512	0.13468	-0.59396
16	58	40	510	8635.238963406693	917	0.7240570483865947	1	-10	9	8	-7	-5	-4	0	-10	-0.46687	-0.00202	0.01221	-0.25329	-0.06586	0.62918	-0.31712	-0.10863	-0.00203	0.96562	0.02843	0.0668	-0.20749	-0.00203	-0.14425	0.69868	-0.40768	-6.36771	-1.40281	-0.70945	-0.33246	-4.80392	0.36725	0.12203	0.08418	0.76768	0.14815	-0.19799
16	58	40	512	8636.541216304207	975	0.7600692476017625	5	-6	7	3	-4	4	-6	4	-2	-0.42539	-0.06174	0.04883	-0.2077	-0.02432	1.5101	-0.3769	-0.15228	-0.03963	0.9636	-0.06193	0.0587	-0.37146	-0.25381	-0.32134	0.67114	-0.23916	-3.46697	-0.67298	-0.54511	-0.12748	-2.16535	0.68238	-0.0678	0.73401	0.2862	0.05724	1.16498
16	58	40	514	8637.84346920172	951	0.7801432906651223	-9	-7	-3	0	-6	-8	-7	-1	-9	-0.3387	-0.09919	-0.01831	-0.14691	-0.02533	0.68592	-0.84802	-0.20609	-0.06199	0.9636	-0.11878	0.08198	-0.65081	-0.2	-0.39069	0.44675	-0.07165	-0.56604	0.24431	-0.20542	-0.16317	-1.62302	0.90943	0.34237	1.45638	0.17172	-0.44781	0.72148
16	58	40	516	8639.145722099232	1026	0.8776029087732111	-3	-10	-4	-2	-7	-3	-2	-3	-10	-0.24149	-0.08097	-0.0468	-0.10942	-0.03141	-1.10707	-0.96049	-0.2467	-0.02439	0.9636	-0.08325	0.10425	-0.0081	0.07411	-0.37892	0.17748	-0.01917	-0.36226	-0.36222	-0.03407	-0.11218	-3.55606	0.98883	0.06441	1.24832	0.21212	-0.6734	-0.17114
16	58	40	519	8640.447974996745	1023	0.7652680610148577	4	6	5	0	9	6	6	-2	-9	-0.16409	-0.04858	0.02035	-0.11854	-0.0233	-1.42626	-0.04762	-0.20609	0.00407	0.9636	-0.07107	0.12652	0.32794	0.1269	-0.33682	-0.02089	0.01839	-1.59726	-1.45755	0.21715	0.09871	-4.11037	0.90074	-1.16498	0.68013	0.07407	-0.46801	0.66779
